"Country";"Year";"life.expectancy.total";"self.reported.absence.from.work";"job.quality";"union.density.survey";"union.density.admin";"job.quality.earnings";"job.quality.unemp.risk";"leftvot";"leftseat";"leftmaj";"fed";"rtctmaj"
"Germany";1981;"73.2";NA;NA;NA;"35.1";NA;NA;42,9;43,9;87,4;2;0
"Germany";1982;"73.5";NA;NA;NA;"35";NA;NA;42,9;43,9;65,6;2;0
"Germany";1983;"73.8";NA;NA;NA;"35";NA;NA;43,7;44,2;0;2;0
"Germany";1984;"74.3";NA;NA;NA;"34.9";NA;NA;43,8;44,2;0;2;0
"Germany";1985;"74.9";NA;NA;NA;"34.7";NA;NA;43,8;44,2;0;2;0
"Germany";1986;"75.1";NA;NA;NA;"33.9";NA;NA;43,8;44,2;0;2;0
"Germany";1987;"75.6";NA;NA;NA;"33.3";NA;NA;45,2;45,8;0;2;0
"Germany";1988;"75.8";NA;NA;NA;"33.1";NA;NA;45,3;45,9;0;2;0
"Germany";1989;"75.9";NA;NA;NA;"32.4";NA;NA;45,3;45,9;0;2;0
"Germany";1990;"77.2";NA;NA;NA;"31.2";NA;NA;44,8;45,4;0;2;0
"Germany";1991;"75.5";NA;NA;NA;"36";NA;NA;39,8;39,9;0;2;0
"Germany";1992;"76";NA;NA;NA;"33.9";NA;NA;39,8;39,9;0;2;0
"Germany";1993;"76.1";NA;NA;NA;"31.8";NA;NA;39,8;39,9;0;2;0
"Germany";1994;"76.4";NA;NA;NA;"30.4";NA;NA;41,2;41,5;0;2;0
"Germany";1995;"76.6";NA;NA;NA;"29.2";NA;NA;48,1;49,3;0;2;0
"Germany";1996;"76.9";NA;NA;NA;"27.8";NA;NA;48,1;49,3;0;2;0
"Germany";1997;"77.3";NA;NA;NA;"27";NA;NA;48,1;49,3;0;2;0
"Germany";1998;"77.7";NA;NA;NA;"25.9";NA;NA;49,3;51,2;17,1;2;0
"Germany";1999;"77.9";NA;NA;NA;"25.3";NA;NA;52,7;57;102,8;2;0
"Germany";2000;"78.2";NA;NA;NA;"24.6";NA;NA;52,7;57;102,8;2;0
"Germany";2001;"78.5";NA;NA;NA;"23.7";NA;NA;52,7;57;102,8;2;0
"Germany";2002;"78.5";NA;NA;NA;"23.5";NA;NA;52,3;55,5;102,5;2;0
"Germany";2003;"78.6";NA;NA;NA;"23";NA;NA;51,1;51,1;101,2;2;0
"Germany";2004;"79.2";NA;"23.71810722";NA;"22.2";"23.7181072235107";NA;51,1;51,1;101,2;2;0
"Germany";2005;"79.4";NA;"23.74975014";NA;"21.5";"23.7497501373291";NA;51,1;51,7;98,8;2;0
"Germany";2006;"79.8";NA;"22.77174759";NA;"20.6";"22.7717475891113";NA;51;53,3;72,1;2;0
"Germany";2007;"80.1";NA;"23.04026031";NA;"19.8";"23.0402603149414";"8.05436992645264";51;53,3;72,1;2;0
"Germany";2008;"80.2";NA;"23.5215416";NA;"19";"23.521541595459";"7.57343482971191";51;53,3;72,1;2;0
"Germany";2009;"80.3";NA;"24.20713043";NA;"18.8";"24.2071304321289";"8.22299575805664";49,7;51,6;60,1;2;0
"Germany";2010;"80.5";NA;"23.75032043";NA;"18.9";"23.7503204345703";"6.69486522674561";45,6;46,6;0;2;0
"Germany";2011;"80.5";NA;"23.576334";NA;"18.4";"23.5763339996338";"5.64315557479858";45,6;46,6;0;2;0
"Germany";2012;"80.6";11,7;"24.81500435";NA;"18.3";"24.8150043487549";"5.55184698104858";NA;NA;NA;NA;NA
"Germany";2013;"80.6";NA;"25.05812073";NA;"18";"25.0581207275391";"5.40567779541016";NA;NA;NA;NA;NA
"Germany";2014;"81.2";NA;"25.23633385";NA;"17.7";"25.2363338470459";"5.06247520446777";NA;NA;NA;NA;NA
"Germany";2015;"80.7";NA;"25.7331543";NA;"17.6";"25.733154296875";"4.64391613006592";NA;NA;NA;NA;NA
"Germany";2016;"81.1";NA;"26.48785782";NA;"17";"26.4878578186035";NA;NA;NA;NA;NA;NA
"Germany";2017;"81.1";NA;NA;NA;"16.7";NA;NA;NA;NA;NA;NA;NA
"Germany";2018;NA;NA;NA;NA;"16.5";NA;NA;NA;NA;NA;NA;NA
"Greece";1960;NA;NA;NA;NA;NA;NA;NA;25,5;26,7;0;0;0
"Greece";1961;"72";NA;NA;NA;NA;NA;NA;23,7;23,6;0;0;0
"Greece";1962;"71.7";NA;NA;NA;NA;NA;NA;14,6;8;0;0;0
"Greece";1963;"72";NA;NA;NA;NA;NA;NA;14,6;8,2;0;0;0
"Greece";1964;"71.9";NA;NA;NA;NA;NA;NA;12,2;7,6;0;0;0
"Greece";1965;"72.4";NA;NA;NA;NA;NA;NA;11,8;7,3;0;0;0
"Greece";1966;"72.6";NA;NA;NA;NA;NA;NA;11,8;7,3;0;0;0
"Greece";1967;"72.3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Greece";1968;"72.4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Greece";1969;"73";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Greece";1970;"73.8";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Greece";1971;"74.2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Greece";1972;"73.8";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Greece";1973;"74.1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Greece";1974;"74.6";NA;NA;NA;NA;NA;NA;23,1;6,7;0;0;0
"Greece";1975;"74.5";NA;NA;NA;NA;NA;NA;23,1;6,7;0;0;0
"Greece";1976;"74.5";NA;NA;NA;NA;NA;NA;23,1;6,7;0;0;0
"Greece";1977;"74.7";NA;NA;NA;"48.2";NA;NA;24,3;9,1;0;0;0
"Greece";1978;"75.2";NA;NA;NA;NA;NA;NA;37,4;35,3;0;0;0
"Greece";1979;"75.5";NA;NA;NA;NA;NA;NA;37,4;35,3;0;0;0
"Greece";1980;"75.3";NA;NA;NA;"39";NA;NA;37,4;35,3;0;0;0
"Greece";1981;"75.7";NA;NA;NA;NA;NA;NA;41;39,7;19;0;0
"Greece";1982;"75.9";NA;NA;NA;NA;NA;NA;59;61,7;113,9;0;0
"Greece";1983;"75.7";NA;NA;NA;"39.4";NA;NA;59;61,7;113,9;0;0
"Greece";1984;"76.2";NA;NA;NA;NA;NA;NA;59;61,7;113,9;0;0
"Greece";1985;"76";NA;NA;NA;NA;NA;NA;57,1;59,4;109,6;0;0
"Greece";1986;"76.5";NA;NA;NA;"37.5";NA;NA;55,7;57,7;106,6;0;0
"Greece";1987;"76.3";NA;NA;NA;NA;NA;NA;55,7;57,7;106,6;0;0
"Greece";1988;"76.8";NA;NA;NA;NA;NA;NA;51,7;49,7;106,6;0;0
"Greece";1989;"77";NA;NA;NA;"35.2";NA;NA;53,9;54,2;69,2;0;0
"Greece";1990;"77.1";NA;NA;NA;NA;NA;NA;49,6;47,9;32,9;0;0
"Greece";1991;"77.3";NA;NA;NA;NA;NA;NA;48,9;47,3;0;0;0
"Greece";1992;"77.2";NA;NA;NA;"37.6";NA;NA;48,9;47,3;0;0;0
"Greece";1993;"77.6";NA;NA;NA;NA;NA;NA;50,3;50,4;18,8;0;0
"Greece";1994;"77.8";NA;NA;NA;NA;NA;NA;54,3;59,7;112,6;0;0
"Greece";1995;"77.8";NA;NA;NA;"31.3";NA;NA;54,3;59,7;112,6;0;0
"Greece";1996;"78";NA;NA;NA;NA;NA;NA;54,9;60,8;111,3;0;0
"Greece";1997;"78.4";NA;NA;NA;NA;NA;NA;56,6;64;107,3;0;0
"Greece";1998;"78.4";NA;NA;NA;"27.5";NA;NA;56,6;64;107,3;0;0
"Greece";1999;"78.5";NA;NA;NA;NA;NA;NA;56,6;64;107,3;0;0
"Greece";2000;"78.6";NA;NA;NA;NA;NA;NA;55,6;59,7;105,5;0;0
"Greece";2001;"79.1";NA;NA;NA;"24.9";NA;NA;55,2;58,3;104,6;0;0
"Greece";2002;"79.2";NA;NA;NA;NA;NA;NA;55,2;58,3;104,6;0;0
"Greece";2003;"79.3";NA;NA;NA;NA;NA;NA;55,2;58,3;104,6;0;0
"Greece";2004;"79.4";NA;"11.18564224";NA;"24.1";"11.1856422424316";NA;50,6;47,2;26,2;0;0
"Greece";2005;"79.7";NA;"11.05776024";NA;NA;"11.0577602386475";NA;49,7;45;0;0;0
"Greece";2006;"79.9";NA;"11.39077759";NA;NA;"11.3907775878906";NA;49,7;45;0;0;0
"Greece";2007;"79.7";NA;"10.93268871";NA;"22.6";"10.9326887130737";"8.29927730560303";50,1;45,3;0;0;0
"Greece";2008;"80.3";NA;"11.32327271";NA;NA;"11.3232727050781";"8.82303333282471";51,3;46;0;0;0
"Greece";2009;"80.4";14,8;"12.09061146";NA;NA;"12.0906114578247";"13.199408531189";53,1;50,7;17,7;0;0
"Greece";2010;"80.7";NA;"11.58589649";NA;"22.2";"11.5858964920044";"12.749997138977";58,5;64,7;106;0;0
"Greece";2011;"80.8";NA;"11.12614918";NA;NA;"11.1261491775513";"17.9166679382324";58,5;64,7;105,6;0;0
"Greece";2012;"80.7";NA;"10.82473087";NA;NA;"10.8247308731079";"24.4916667938232";NA;NA;NA;NA;NA
"Greece";2013;"81.4";NA;"9.820193291";NA;"23.1";"9.82019329071045";"27.4916648864746";NA;NA;NA;NA;NA
"Greece";2014;"81.5";14,7;"9.70171833";NA;NA;"9.7017183303833";"31.2044143676758";NA;NA;NA;NA;NA
"Greece";2015;"81.1";NA;"9.671432495";NA;NA;"9.67143249511719";"28.6136093139648";NA;NA;NA;NA;NA
"Greece";2016;"81.5";NA;"9.587745667";NA;"20.2";"9.58774566650391";NA;NA;NA;NA;NA;NA
"Greece";2017;"81.4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1960;"68.1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1961;"69";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1962;"67.9";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1963;"69";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1964;"69.5";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1965;"69.1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1966;"69.9";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1967;"69.5";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1968;"69.3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1969;"69.4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1970;"69.2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1971;"69.1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1972;"69.8";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1973;"69.6";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1974;"69.3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1975;"69.4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1976;"69.7";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1977;"70";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1978;"69.5";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1979;"69.7";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1980;"69.2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1981;"69.3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1982;"69.5";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1983;"69.1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1984;"69.2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1985;"69.2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1986;"69.3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1987;"69.8";NA;NA;NA;"97.8";NA;NA;NA;NA;NA;NA;NA
"Hungary";1988;"70.2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1989;"69.6";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1990;"69.5";NA;NA;NA;"88.6";NA;NA;NA;NA;NA;NA;NA
"Hungary";1991;"69.6";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1992;"69.4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1993;"69.4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1994;"69.8";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1995;"70.1";NA;NA;NA;"48.3";NA;NA;NA;NA;NA;NA;NA
"Hungary";1996;"70.7";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1997;"71.1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";1998;"71.1";NA;NA;NA;"27.2";NA;NA;NA;NA;NA;NA;NA
"Hungary";1999;"71.2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";2000;"71.9";8,3;NA;NA;"23.8";NA;NA;NA;NA;NA;NA;NA
"Hungary";2001;"72.5";NA;NA;NA;"19.7";NA;NA;NA;NA;NA;NA;NA
"Hungary";2002;"72.5";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Hungary";2003;"72.6";9,5;NA;NA;"17.7";NA;NA;NA;NA;NA;NA;NA
"Hungary";2004;"73";NA;"6.322215557";"16.8";NA;"6.32221555709839";NA;NA;NA;NA;NA;NA
"Hungary";2005;"73";NA;"6.675148487";NA;"17.2";"6.67514848709106";NA;NA;NA;NA;NA;NA
"Hungary";2006;"73.5";NA;"6.698728561";NA;NA;"6.69872856140137";NA;NA;NA;NA;NA;NA
"Hungary";2007;"73.6";NA;"6.835309505";NA;"14.9";"6.83530950546265";"7.99858999252319";NA;NA;NA;NA;NA
"Hungary";2008;"74.2";NA;"7.036676407";NA;"14.4";"7.03667640686035";"10.0244617462158";NA;NA;NA;NA;NA
"Hungary";2009;"74.4";5,5;"6.698223591";"11.9";NA;"6.69822359085083";"10.033332824707";NA;NA;NA;NA;NA
"Hungary";2010;"74.7";NA;"7.514480114";NA;NA;"7.51448011398315";"13.5455369949341";NA;NA;NA;NA;NA
"Hungary";2011;"75";NA;"7.680677414";NA;NA;"7.68067741394043";"12.6042261123657";NA;NA;NA;NA;NA
"Hungary";2012;"75.2";NA;"7.733812332";NA;"11.8";"7.73381233215332";"12.3061075210571";NA;NA;NA;NA;NA
"Hungary";2013;"75.7";NA;"7.884331703";NA;"11.1";"7.88433170318604";"9.63152980804444";NA;NA;NA;NA;NA
"Hungary";2014;"75.9";3,2;"7.767974377";NA;"10.2";"7.76797437667847";"7.37123870849609";NA;NA;NA;NA;NA
"Hungary";2015;"75.7";NA;"7.570776463";"9";"9.4";"7.57077646255493";"6.33053207397461";NA;NA;NA;NA;NA
"Hungary";2016;"76.2";NA;"7.886190891";NA;"8.5";"7.88619089126587";NA;NA;NA;NA;NA;NA
"Hungary";2017;"75.9";NA;NA;NA;"8.1";NA;NA;NA;NA;NA;NA;NA
"Hungary";2018;NA;NA;NA;NA;"7.9";NA;NA;NA;NA;NA;NA;NA
"Iceland";1961;"73.6";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Iceland";1962;"73.8";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Iceland";1963;"73.2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Iceland";1964;"73.6";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Iceland";1965;"73.9";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Iceland";1966;"73.4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Iceland";1967;"73.9";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Iceland";1968;"74.1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Iceland";1969;"73.8";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Iceland";1970;"74";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Iceland";1971;"73.7";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Iceland";1972;"74.5";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Iceland";1973;"74.6";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Iceland";1974;"74.6";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Iceland";1975;"75.7";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Iceland";1976;"77.1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Iceland";1977;"76.5";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Iceland";1978;"76.7";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Iceland";1979;NA;NA;NA;NA;"67.2";NA;NA;NA;NA;NA;NA;NA
"Iceland";1980;"77";NA;NA;NA;"66.2";NA;NA;NA;NA;NA;NA;NA
"Iceland";1981;"76.6";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Iceland";1982;"77.1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Iceland";1983;"77";NA;NA;NA;"75.6";NA;NA;NA;NA;NA;NA;NA
"Iceland";1984;"77.7";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Iceland";1985;"77.7";NA;NA;NA;"78.5";NA;NA;NA;NA;NA;NA;NA
"Iceland";1986;"78.1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Iceland";1987;"77.4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Iceland";1988;"77.2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Iceland";1989;"78.2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Iceland";1990;"78.1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Iceland";1991;"78.1";NA;NA;NA;"87.9";NA;NA;NA;NA;NA;NA;NA
"Iceland";1992;"78.8";NA;NA;NA;"87.5";NA;NA;NA;NA;NA;NA;NA
"Iceland";1993;"79";NA;NA;NA;"86.5";NA;NA;NA;NA;NA;NA;NA
"Iceland";1994;"79.3";NA;NA;NA;"87.4";NA;NA;NA;NA;NA;NA;NA
"Iceland";1995;"78.1";NA;NA;NA;"87.3";NA;NA;NA;NA;NA;NA;NA
"Iceland";1996;"78.9";NA;NA;NA;"87.2";NA;NA;NA;NA;NA;NA;NA
"Iceland";1997;"79";NA;NA;NA;"87.8";NA;NA;NA;NA;NA;NA;NA
"Iceland";1998;"79.7";NA;NA;NA;"88.1";NA;NA;NA;NA;NA;NA;NA
"Iceland";1999;"79.4";NA;NA;NA;"87.4";NA;NA;NA;NA;NA;NA;NA
"Iceland";2000;"79.7";NA;NA;NA;"89.4";NA;NA;NA;NA;NA;NA;NA
"Iceland";2001;"80.8";NA;NA;NA;"88.1";NA;NA;NA;NA;NA;NA;NA
"Iceland";2002;"80.6";NA;NA;NA;"92.5";NA;NA;NA;NA;NA;NA;NA
"Iceland";2003;"81";NA;NA;"86.5";NA;NA;NA;NA;NA;NA;NA;NA
"Iceland";2004;"81.1";NA;"19.45930481";"84.1";"88.8";"19.4593048095703";NA;NA;NA;NA;NA;NA
"Iceland";2005;"81.6";NA;"21.13668251";"84.1";NA;"21.136682510376";NA;NA;NA;NA;NA;NA
"Iceland";2006;"81.2";NA;"21.85568237";"85.2";NA;"21.8556823730469";NA;NA;NA;NA;NA;NA
"Iceland";2007;"81.5";NA;"22.32657814";"84.9";NA;"22.3265781402588";"2.29322338104248";NA;NA;NA;NA;NA
"Iceland";2008;"81.7";NA;"19.99785423";"84.7";"86.4";"19.9978542327881";"4.03162097930908";NA;NA;NA;NA;NA
"Iceland";2009;"81.8";NA;"18.28066826";"84.9";NA;"18.280668258667";"8.20861721038818";NA;NA;NA;NA;NA
"Iceland";2010;"82";NA;"19.14619255";"85.2";NA;"19.1461925506592";"8.34990501403809";NA;NA;NA;NA;NA
"Iceland";2011;"82.4";NA;"19.51351738";"85";"83.4";"19.5135173797607";"7.21771860122681";NA;NA;NA;NA;NA
"Iceland";2012;"83";NA;NA;"85.3";NA;NA;"6.03442430496216";NA;NA;NA;NA;NA
"Iceland";2013;"82.1";NA;"19.89166832";"88.9";"87.8";"19.8916683197022";"5.66091775894165";NA;NA;NA;NA;NA
"Iceland";2014;"82.9";NA;"19.77757072";"90.4";NA;"19.7775707244873";"4.98970890045166";NA;NA;NA;NA;NA
"Iceland";2015;"82.5";NA;"20.95006561";"91.6";"90";"20.950065612793";"3.95128726959228";NA;NA;NA;NA;NA
"Iceland";2016;"82.3";NA;NA;"90.4";"89.8";NA;NA;NA;NA;NA;NA;NA
"Iceland";2017;"82.7";NA;NA;"91";NA;NA;NA;NA;NA;NA;NA;NA
"Iceland";2018;NA;NA;NA;"90.7";"91.8";NA;NA;NA;NA;NA;NA;NA
"Ireland";1960;"70";NA;NA;NA;"45.3";NA;NA;14,4;10,9;0;0;0
"Ireland";1960;"70";NA;NA;NA;"45.3";NA;NA;14,4;10,9;0;0;0
"Ireland";1960;"70";NA;NA;NA;"45.3";NA;NA;14,4;10,9;0;0;0
"Ireland";1960;"70";NA;NA;NA;"45.3";NA;NA;14,4;10,9;0;0;0
"Ireland";1961;NA;NA;NA;NA;"47.1";NA;NA;14,5;11;0;0;0
"Ireland";1961;NA;NA;NA;NA;"47.1";NA;NA;14,5;11;0;0;0
"Ireland";1961;NA;NA;NA;NA;"47.1";NA;NA;14,5;11;0;0;0
"Ireland";1961;NA;NA;NA;NA;"47.1";NA;NA;14,5;11;0;0;0
"Ireland";1962;NA;NA;NA;NA;"48";NA;NA;14,7;11,1;0;0;0
"Ireland";1962;NA;NA;NA;NA;"48";NA;NA;14,7;11,1;0;0;0
"Ireland";1962;NA;NA;NA;NA;"48";NA;NA;14,7;11,1;0;0;0
"Ireland";1962;NA;NA;NA;NA;"48";NA;NA;14,7;11,1;0;0;0
"Ireland";1963;NA;NA;NA;NA;"47.8";NA;NA;14,7;11,1;0;0;0
"Ireland";1963;NA;NA;NA;NA;"47.8";NA;NA;14,7;11,1;0;0;0
"Ireland";1963;NA;NA;NA;NA;"47.8";NA;NA;14,7;11,1;0;0;0
"Ireland";1963;NA;NA;NA;NA;"47.8";NA;NA;14,7;11,1;0;0;0
"Ireland";1964;NA;NA;NA;NA;"48.5";NA;NA;14,7;11,1;0;0;0
"Ireland";1964;NA;NA;NA;NA;"48.5";NA;NA;14,7;11,1;0;0;0
"Ireland";1964;NA;NA;NA;NA;"48.5";NA;NA;14,7;11,1;0;0;0
"Ireland";1964;NA;NA;NA;NA;"48.5";NA;NA;14,7;11,1;0;0;0
"Ireland";1965;NA;NA;NA;NA;"48.2";NA;NA;15,2;14,3;0;0;0
"Ireland";1965;NA;NA;NA;NA;"48.2";NA;NA;15,2;14,3;0;0;0
"Ireland";1965;NA;NA;NA;NA;"48.2";NA;NA;15,2;14,3;0;0;0
"Ireland";1965;NA;NA;NA;NA;"48.2";NA;NA;15,2;14,3;0;0;0
"Ireland";1966;NA;NA;NA;NA;"48.3";NA;NA;15,4;15,3;0;0;0
"Ireland";1966;NA;NA;NA;NA;"48.3";NA;NA;15,4;15,3;0;0;0
"Ireland";1966;NA;NA;NA;NA;"48.3";NA;NA;15,4;15,3;0;0;0
"Ireland";1966;NA;NA;NA;NA;"48.3";NA;NA;15,4;15,3;0;0;0
"Ireland";1967;NA;NA;NA;NA;"48.8";NA;NA;15,4;15,3;0;0;0
"Ireland";1967;NA;NA;NA;NA;"48.8";NA;NA;15,4;15,3;0;0;0
"Ireland";1967;NA;NA;NA;NA;"48.8";NA;NA;15,4;15,3;0;0;0
"Ireland";1967;NA;NA;NA;NA;"48.8";NA;NA;15,4;15,3;0;0;0
"Ireland";1968;NA;NA;NA;NA;"49.6";NA;NA;15,4;15,3;0;0;0
"Ireland";1968;NA;NA;NA;NA;"49.6";NA;NA;15,4;15,3;0;0;0
"Ireland";1968;NA;NA;NA;NA;"49.6";NA;NA;15,4;15,3;0;0;0
"Ireland";1968;NA;NA;NA;NA;"49.6";NA;NA;15,4;15,3;0;0;0
"Ireland";1969;NA;NA;NA;NA;"51.3";NA;NA;16,2;13,9;0;0;0
"Ireland";1969;NA;NA;NA;NA;"51.3";NA;NA;16,2;13,9;0;0;0
"Ireland";1969;NA;NA;NA;NA;"51.3";NA;NA;16,2;13,9;0;0;0
"Ireland";1969;NA;NA;NA;NA;"51.3";NA;NA;16,2;13,9;0;0;0
"Ireland";1970;"71.2";NA;NA;NA;"53.2";NA;NA;17;12,5;0;0;0
"Ireland";1970;"71.2";NA;NA;NA;"53.2";NA;NA;17;12,5;0;0;0
"Ireland";1970;"71.2";NA;NA;NA;"53.2";NA;NA;17;12,5;0;0;0
"Ireland";1970;"71.2";NA;NA;NA;"53.2";NA;NA;17;12,5;0;0;0
"Ireland";1971;NA;NA;NA;NA;"53.2";NA;NA;17;12,5;0;0;0
"Ireland";1971;NA;NA;NA;NA;"53.2";NA;NA;17;12,5;0;0;0
"Ireland";1971;NA;NA;NA;NA;"53.2";NA;NA;17;12,5;0;0;0
"Ireland";1971;NA;NA;NA;NA;"53.2";NA;NA;17;12,5;0;0;0
"Ireland";1972;NA;NA;NA;NA;"53.6";NA;NA;17;12,5;0;0;0
"Ireland";1972;NA;NA;NA;NA;"53.6";NA;NA;17;12,5;0;0;0
"Ireland";1972;NA;NA;NA;NA;"53.6";NA;NA;17;12,5;0;0;0
"Ireland";1972;NA;NA;NA;NA;"53.6";NA;NA;17;12,5;0;0;0
"Ireland";1973;NA;NA;NA;NA;"53.3";NA;NA;14,3;13,1;21,7;0;0
"Ireland";1973;NA;NA;NA;NA;"53.3";NA;NA;14,3;13,1;21,7;0;0
"Ireland";1973;NA;NA;NA;NA;"53.3";NA;NA;14,3;13,1;21,7;0;0
"Ireland";1973;NA;NA;NA;NA;"53.3";NA;NA;14,3;13,1;21,7;0;0
"Ireland";1974;NA;NA;NA;NA;"53.9";NA;NA;13,7;13,2;26;0;0
"Ireland";1974;NA;NA;NA;NA;"53.9";NA;NA;13,7;13,2;26;0;0
"Ireland";1974;NA;NA;NA;NA;"53.9";NA;NA;13,7;13,2;26;0;0
"Ireland";1974;NA;NA;NA;NA;"53.9";NA;NA;13,7;13,2;26;0;0
"Ireland";1975;NA;NA;NA;NA;"55.3";NA;NA;13,7;13,2;26;0;0
"Ireland";1975;NA;NA;NA;NA;"55.3";NA;NA;13,7;13,2;26;0;0
"Ireland";1975;NA;NA;NA;NA;"55.3";NA;NA;13,7;13,2;26;0;0
"Ireland";1975;NA;NA;NA;NA;"55.3";NA;NA;13,7;13,2;26;0;0
"Ireland";1976;NA;NA;NA;NA;"56.3";NA;NA;13,7;13,2;26;0;0
"Ireland";1976;NA;NA;NA;NA;"56.3";NA;NA;13,7;13,2;26;0;0
"Ireland";1976;NA;NA;NA;NA;"56.3";NA;NA;13,7;13,2;26;0;0
"Ireland";1976;NA;NA;NA;NA;"56.3";NA;NA;13,7;13,2;26;0;0
"Ireland";1977;NA;NA;NA;NA;"57";NA;NA;12,7;12,4;13;0;0
